"tweet","replies_count","retweets_count","likes_count"
"Resep Argentina Juara Piala Dunia 2022: Magis Messi, Mentalitas Martinez, Kecerdasan Scaloni  https://t.co/yxnCuLvEeU","0","0","0"
"Argentina juara 2022  https://t.co/8GO1FLQUVd","0","0","0"
"@registaco Argentina juara hoki doang dibanggain ,, menang adu pinalti doangg... francis kalah terhormat menurut gua, ga panteslah dibully kegini cukii","0","0","0"
"Seniman Tato Dibanjiri Order Tato Messi usai Argentina Juara Piala Dunia 2022  https://t.co/ceU0Ow2lBu #TempoFoto","1","0","1"
"Ramalan Angel Di Maria Terbukti, Argentina Juara Piala Dunia  https://t.co/z4GY7wRtqa","0","0","0"
"@thecasualultra argentina klo bisa sering2 juara yaaa","0","0","0"
"Foto: 5 Pemain MU dengan Jumlah Menit Bermain Terbanyak Selama Piala Dunia 2022, Lisandro Marinez Bawa Argentina Juara  https://t.co/OwzCxBGrDU","0","0","0"
"@myskill_id Pasang Arab Saudi, pas lawan Argentina. All in Argentina di Piala Dunia, pasang Mbappe di top skor PD. Kasih tau juara2 bola di liga2 Eropa, juara NBA, piala dunia Criket, juara olimpiade dll..","0","0","0"
"Pasang Arab Saudi, pas lawan Argentina. All in Argentina di Piala Dunia, pasang Mbappe di top skor PD. Kasih tau juara2 bola di liga2 Eropa, juara NBA, piala dunia Criket, juara olimpiade dll..","0","0","0"
"Khabar berita dari Argentina beritahu Esteban Solari akan bawa masuk seorang jurulatih berstatus juara Piala Dunia ke bumi Johor. #JDT #MSL23  https://t.co/P1qWXXGUvV","11","55","290"
"Lautan jutaan manusia di tengah libur nasional menyambut juara Piala Dunia 2022 Argentina di Buenos Aires, Selasa (20/12), membuat bintang pujaan mereka Lionel Messi dan kawan-kawan terpaksa harus dievakuasi dengan helikopter-helikopter. #Headline  https://t.co/SdeT3JtPYd","0","0","0"
"@SiaranBolaLive Jadi juara dibikin nama jalan‚ùå Jadi juara diabadikan jadi gambar mata uang resmi negara ‚úÖ  Argentina emang beda sih.  Kelas banget ini mah üëçüëè","0","0","0"
"@registaco @FIFAWorldCup Ditambah lagi selain sudah diijinkan sama federasi kalo Aguero emang orang Argentina, lah yang satu ini kan orang Turki. Urusannya apa dia di dalem lapangan?Zlatan yang bukan orang Argentina tapi pernah satu tim dan jelas ngedukun","0","0","0"
"""Untung¬†Argentina JUARA.  Pesta rakyat bisa melupakan inflasi yg lagi tinggi &amp; utang luar negeri yg sulit dibayar.  ARGENTINA negara yg perkembangan ekonominya paling dipelajari di seluruh dunia.  Contoh negara yg ekonominya terjebak di kemacetan.""  (D I)   https://t.co/Qs5yrukyHx","1","0","0"
"@DanielPither @idextratime lu tau ga kondisi 2014-2015-2016 gmna masa2 suram messi dan apa yg dilakukan fans sbelah trhadap masa2 itu? dia nyebar meme dimana2. ngata2in ga mampu bawa argentina juara lah, ronaldo GOAT lah. apa yg dilakukan fans messi skrng","1","0","1"
"Udah gitu gara2 nonton docu-series Argentina ini, gue nangkepnya tim-nya Scaloni ini bs juara salah satunya karena faktor bonding (pemain sesama pemain, pemain ke pelatih+staffs). Dan dari artikel + komen orang2 yg gue baca, semua ternyata sepemikiran ü•≤   https://t.co/GJvdvNplpU  https://t.co/4D6yJLUlKJ","1","0","0"
"19x Piala Dunia, hanya 8 negara yg pernah jd juara: Brasil (5), Italia (4), Jerman (3), Argentina &amp; Uruguay (2), Inggris, Prancis, &amp; Spanyol","0","0","0"
"Foto wajah Lionel Messi dipertimbangkan muncul di mata uang Argentina setelah sang megabintang sukses mengantar La Albiceleste juara Piala Dunia 2022.  https://t.co/q4GcO6yy1n","0","0","3"
"Bawa Argentina Juara Piala Dunia 2022, Messi Dipertimbangkan Muncul di Uang Kertas  https://t.co/nlUPTwXiUq","0","0","6"
"Bawa Argentina Juara Piala Dunia 2022, Wajah Messi Diusulkan Menempel di Mata Uang Peso  https://t.co/ZhugDUyI79","0","0","0"
"@idextratime Busettt argentina juara pildun koq ga masuk, min ü§î","0","0","0"
"Ngeri !!! Parade Juara Argentina Ricuh   https://t.co/71KjiTubC6","0","0","0"
"Pep Guardiola: ‚ÄúKami sangat senang untuk @julianalvarezzz, selamat untuk dia dan Otamendi, secara pribadi untuk Messi. Argentina, memang layak. Kami senang untuk Julian, dia banyak bermain, kontribusinya luar biasa. Kami memiliki juara dunia di tim kami‚Ä¶‚Äù [via @_joebray]","0","0","0"
"Messi sang idola, bawa Argentina ke juara Piala Dunia 2022. Messi wujudkan impiannya tahun ini, terlihat senyum bahagia.  https://t.co/lBXzWLVp7X","0","0","1"
"@SamFerkyFers10 @SiaranBolaLive ""France &amp; Mbappe udh juara World Cup di 2018 dan bisa backtoback ke Final runner-up hanya lewat adu penalty di 2022. Kita liat bisa apa Argentina dan Emi Martinez di 2026 nanti?? Kalo France sih masih kanditat juara di ","0","0","0"
"@registaco Jangan sampe Argentina kayak Italia aja.. setelah juara 2006 bener2 periode terburuk Itali khusus utk Piala Dunia üò£üò£ - 2010 tersingkir di grup - 2014 tersingkir di grup - 2018 ga lolos - 2022 ga lolos  Gile 4x Piala Dunia hancur2an üòÆü","4","1","22"
"@Cristiano_time7 @idextratime Knp ya dodoglovers itu lawak-lawak semua? Dek-dek, juara Euro 2020 aja dibantai Argentina 0-3 dekkk. Gak malu tu negara eropa? kalah sama tim yg gagal qualified pildun 2x. Ngakak bet piala gitu dibandingin dgn Worldcupü§£ü§","0","0","0"
"@BangiZulfikar @labiebsadat Fair lah namanya juga krusial di laga puncaküòÖüòÖ50% Argentina juara ya karena Martinez.","1","0","0"
"@realmadridindo1 Sebelum ada messi argentina udah 2 kali juara piala dunia, sebelum ada cr portugal belum pernah juara, bahkan cuma 3 kali lolos piala dunia, klo messi juara ya selamat, dan klo ronaldo tdk juara bukan berarti karir sepakbolanya tdk layak ","4","0","2"
"@obocha10 @rendito_ @registaco Mo dibobol 100x kalo yg juara akhirnya argentina ya bebas ~ wkwkwk","0","0","1"
"Netflix atau siapapun itu.  please, cepet rilis film dokumenter Argentina juara dunia ! Gue mau nonton","0","0","0"
"Bawa Argentina Juara Piala Dunia 2022, Wajah Messi Diusulkan Menempel di Mata Uang Peso  https://t.co/gxP39xsbdM","0","0","3"
"Keluaran Nusantara 21 Desember 2022  Result: 4503 Shio: Tikus #PancingHoki #fyp - Prediksi Hongkong Rabu, 21 Desember 2022 AI: 0 7 4 3 2D: 96 39 93 74 4D: 3092 8295 5825 Best: 49 37 92 Shio: Harimau BBFS: 481073 #Pancingtoto #argentinajuara #akhirtahun  https://t.co/xY8fjJV7N9","0","0","1"
"Saya kira benar juga menjadi juara bersama timnas Brazil atau Argentina akan lebih mudah ketimbang juara bersama Portugal atau Inggris","0","0","0"
"Sukses Bawa Argentina Juara, Lionel Messi Perpanjang Kontrak dengan PSG Hingga 2024  https://t.co/knKzErc0bi #TempoVideo","0","0","0"
"@smilinglungs @NonsenseZeroOne @idextratime Apa kabar fans Ronaldo yg sejak 2016 selalu bawa2 piala Euro gara2 Messi gapernah juara sama Argentina? Sekarang Messi udah juara pildun dan dibalas fansnya dibilangnya ga lucu, cuih najis fans dodo munafik","1","0","6"
"@SamFerkyFers10 @SiaranBolaLive Yg penting dah juara sama messi klo 2026 terserah dah paling yg dukung argentina di 2026 juga dikit,","0","0","0"
"Argentina Juara Dunia, Guardiola Sanjung Alvarez dan Messi  https://t.co/jDpb7525Vw","0","0","3"
"Yg juara argentina, yg sedih france, yg baper fans dodo seluruh Dunia","0","0","0"
"Top 3 Berita Bola: Parade Juara Piala Dunia 2022 Dihentikan Lebih Awal, Pemain Argentina Diangkut Helikopter  https://t.co/NH9vcnsqGW","1","0","1"
"@HideTride @choniby @catom_inside @SiaranBolaLive Ya sudah gue pesimis lagi deh sbg fans France kalo gitu, kalo gitu 90% Argentina yg juara lagi","1","0","0"
"Lionel Messi dikabarkan masuk daftar pertimbangan ikon mata uang Argentina setelah sukses mengantar La Albiceleste juara Piala Dunia 2022.   #MGTRADIO #MGTSport #MGTPlay  https://t.co/H8FHAevJ4i","0","0","0"
"@ikydp @catom_inside @travpan69 @choniby @SiaranBolaLive Ya udh deh gue pesimis lagi France bisa juara kalo gitu, kayaknya 99% Argentina lagi yg bakal juara di 2026 nanti","0","0","0"
"Argentina kemaren juara itu editan dari tiktok, aslinya ini","0","0","0"
"@labiebsadat Pantas lah. Argentina juara karena adu pinalti. Dalam adu pinalti, porsi terbesar ada pada kiper.","0","0","0"
"Kiper fenomenal Timnas Argentina itu menjadi burun Bayern Munchen setelah tampil gemilang saat mengantarkan negaranya menjadi juara Piaal Dunia.  https://t.co/euSRCxEgx6","0","0","0"
"5 Gelar Juara Lionel Messi Bersama Timnas Argentina, Piala Dunia 2022 Te...  https://t.co/jZJFYHI62C via @YouTube","0","0","0"
"Bank Sentral Republik Argentina saat ini sedang mempertimbangkan wajah Lionel Messi untuk muncul di mata uang Peso usai keberhasilannya menjadi juara Piala Dunia 2022. #MessiìÉµ #Argentina    https://t.co/5uEc2Xfc5b","0","0","0"
"@beINSPORTSid Kalau Di Maria dan Paredes masih di PSG. Gak yakin Argentina bisa juara dunia.","0","0","0"
"Do larut karo Argentina sing juara pildun nganti lali mambengi king emyu menang mlebu semifinal piala ciki","0","0","0"
"Sukses Bawa Argentina Juara Piala Dunia, Messi Bakal Jadi Ikon Mata Uang Peso  https://t.co/FAr7Aa6Ui8 #Argentina #JuaraDunia #LeonelMessi #PialaDunia2022","0","0","0"
"@SantorinisSun Foto Warga Argentina kumpul di Pusat Kota merayakan kemenangan Messi dkk Juara Pildun kok dibawa2?","1","0","0"
"üîôPULANG KAMPUNGüá¶üá∑  Pasca kemenangan Argentina kemarin, pemain dan pelatih Argentina pulang ke kota kelahirannya. Mereka disambut bak pahlawan sebagai akamsi yang juara Piala Duniaüëë  Pertama, Lionel Scaloni kembali ke Kota Pujato, Provinsi Santa Feüî•  https://t.co/daj6PuyYYK","9","37","157"
"Sarat Prestasi Saat Argentina Juara  https://t.co/IXpvQE14FA","0","0","0"
"@rndy11 Ben Foster pernah melakukan wawancara sama Emi Martinez pasca bawa Argentina juara Copa America 2021. Ada satu pernyataan dari Emi ""Sepakbola adalah permainan mental"". Mungkin itu yg buat Emi skrng melakukan ""mind games"" pda saat penalty.","0","2","18"
"Parade Juara Argentina, 2 Tewas, 5 Masih Koma  https://t.co/r3FeA1EFRa #ParadeJuaraArgentina","0","0","0"
"Sarat Prestasi Saat Argentina Juara  https://t.co/1icsWzNzWF","0","0","0"
"@detikcom Kalau semi final sudah sering pak, bahkan sampai ke final, yang dicontoh Argentina bisa jadi juara","0","0","0"
"@Ngurahary27 @idextratime Argentina adalah kunci... Untuk bisa jadi juara dunia, Eropa harus dikuasai lebih dulu-. Diego Armando Aidit","0","3","65"
"@TaliUdeng Ngunu kui hambok Argentina rutin juara Yo,","1","0","0"
"üì∑ Uniknya jumlah masyarakat yang ikut merayakan parade juara Argentina sama dengan total seluruh penduduk Kroasia. - Follow juga kami di : - Instagram ¬†: @ekingsnews - Facebook ¬†: ekingsnews  https://t.co/sYs3jiQU6g","0","0","0"
"Sekarang kontra sama gesture Aguero dan Emiliano Martinez diperayaan juara Piala Dunia Argentina langsung dapet cap fans Cristiano  üò≠üò≠üò≠üò≠üò≠","1","0","0"
"Julian Alvarez ketika pulang ke kampung halamanannya di Calchin, Cordoba Argentina sebagai Juara Dunia menggunakan truk pemadam. üá¶üá∑üôå  https://t.co/MrF3YRk0KT","0","1","9"
"@idextratime Masa @idextratime percaya ama yg ginian, simplenya kalau banyak yg ngunggulin argentina, bandar harusnya menang besar klo prancis yg juara","0","0","0"
"@Dityaapa @realmadridindo1 Oh ternyata Argentina bisa juara karena yang masak buat pemain kang daging salt bae","0","0","0"
"@smilinglungs @idextratime H+ beberapa jam setelah Argentina juara","0","0","0"
"@harra1107 @Tribalchief666 @Rifannn3 @idextratime @FabrizioRomano Messi dapet gelar, pemain argentina juara karena gaada yg di barca yg lingkungannya toxic duh","1","0","0"
"@detikcom Argentina blm siap mental utk juara","0","0","0"
"@MamiaDoang fakta : hanya diera jokowi tim argentina bisa kembali menjadi juara dunia  sepakbola ‚úåÔ∏è...","1","0","1"
"Pep Guardiola : Argentina Layak Juara Piala Dunia 2022 #PepGuardiola #Argentina #PialaDunia2022 #WorldCup2022  https://t.co/pGdVqKikuA lewat @Holopis.com","0","0","0"
"Potret Parade Juara Piala Dunia Argentina yang Berujung Ricuh  https://t.co/xunHw2Ef42","0","0","1"
"@idextratime @hanzbrzl @_lefthandpath, pantes argentina juara","1","0","0"
"@PssiAnjing @FaktaSepakbola Gak gitu juga, kalo kayak gitu mestinya Argentina selalu favorit juara tiap WC.  Pep objektif liat kondisi tim Argentina beberapa tahun terakhir.","0","0","0"
"@chester_agung @SiaranBolaLive Reply an lu kan bilang kalau disuru pilih juara atau cetak gol, nah gw ga lagi ngomongin  juara gw lagi bahas si Emi yg harusnya malu dibobol bocah 3+1, Argentina emang juara dan harusnya si Emi kalau emang mau ngejek lebih ","1","0","0"
"@rahpequeno @Cristiano_time7 @idextratime ..wajar sih itu di tweet sebelum penyelenggaraan piala dunia, dan gw saat itu mana tau kalo piala dunia kali ini yang terburuk sepanjang masa karna dari awal Argentina emang udah disetting jadi juara. Tau sendiri ","2","0","0"
"@Box2BoxBola Bukan masalah Aguero terdaftar atau tidak dalam ofisial tim. Jangan buat sepak bola jadi kering terlalu text book.","1","0","0"
"argentina juara i","0","0","0"
"@Box2BoxBola Andai Maradona ada saat ini, apa mungkin pemain Argentina melarang memberikan trofi kepada Maradona?  Andai Messi cedera dan namanya tidak masuk skuad, apa iya Messi tidak berhak sentuh Piala Dunia?  Jadi, kepantasan ini berlaku berdasarkan p","2","0","0"
"@Box2BoxBola Ini cuma persoalan etika. Balik aja moral orang masing-masing. Salt Bae meminta trofi dari pemain, tujuannya apalagi kalau bukan motif ekonomi meningkatkan brand dirinya.  Beda hal dengan Aguero. Pemain Argentina terdorong untuk mempersembahk","1","0","3"
"Argentina gan√≥ 3 de los √∫ltimos 12 mundiales. Salud ü•Ç","0","0","0"
"Emi Martinez dan Seni Provokasi: Jalan Hitam Argentina Juara Piala Dunia  https://t.co/wwzCCzkRt4","0","0","2"
"@vivaciyours Gimana perasaannya saat Argentina bisa menjadi juara dunia?","2","0","0"
"@idextratime Wes pokoke benar aja,nitijen indo paling pinter Besok tolong pas WC U-20 ngikutin cara argentina aja biar jadi juara ya ges ü§£","0","0","0"
"@zenrs Jangan lupakan jg skandal ""air suci"" thn 1990 vs Brazil. Brazil juara grup akhirnya kalah sama Argentina yg statusnya cmn peringkat 3 terbaik","0","0","0"
"@idextratime Kenapa kaya banyak yg g terima Messi itu dapat piala dunia.....jd inget waktu Diego Maradona dapat piala dunia tahun 1986 menang vs Inggris lewat gol ""tangan tuhan"" ( itu partai final/bukan lupa ) memang begitu kl argentina juara selalu kontr","0","0","0"
"Ngeliat selebrasi timnas Argentina setalah juara dunia dalam hati gua kayaknya ini bakal yg terakhir dah, masalah Messi bentar lagi pensiun dan itu jadi masalah buat Argentina, karena permainan Argentina bener"" Terfokus sama messi","0","0","0"
"@idextratime Silahkan berdongeng, tapi dalam catatan Sejarah Dunia Argentina ttp Juara.üòÇ","0","0","0"
"@labiebsadat Martinez bisa bawa Argentina juara ya jelas bisa lh dia main di negara mayoritas pemain¬≤ kalas dunia semua lah bono sebagaiian orng jga baru tau kali klo maroko bisa main bola","0","0","0"
"@SepertiSalju @Thoriq_Udinson @Gdmn77 @idextratime yg dibawa pulang ke argentina itu replika, yg asli tetap disimpan FIFA, kalau gak salah yg boleh bawa pulang trofi yg asli itu yg bisa juara 3 kali berturut turut","3","0","0"
"@messinisme @JempolKejepit20 @triwantororudi @idextratime Wkwkwkwkwk dari sebelum era messi, argentina udah favorit juara, crespo, batistuta dll","1","0","1"
"Legenda Timnas Argentina, Jorge Valdano, membeberkan obrolan dirinya dengan Lionel Messi. La Pulga diklaimnya mau main di Piala Dunia 2026! Messi sukses membawa Argentina menjadi juara Piala Dunia 2022  https://t.co/2SEC0YBL5M","0","0","1"
"@theflankerID @FIFAWorldCup Gpp mau sapa yg rayain dan pansos di momen argentina juara ga masalah, yg penting argentina juara. Juara di akhir era mega bintangnya. Vamos argentina!!!","0","0","0"
"Bawa Argentina Juara Piala Dunia 2022, Wajah Lionel Messi Bakal Muncul di Pecahan Uang Kertas Argentina! #LengkapCepatBeritanya #Bola #SepakBola #SepakbolaDunia #BolaDunia .  https://t.co/ttClNhgkHi","0","0","1"
"@tempodotco argentina menang lawan prancis... argentina juara dunia 2022. Mantap","0","0","0"
"@BacksapceAlt @idextratime ..Wajar Ronaldo post banyak kek gitu secara dia memenangkan gelar pertama buat Portugal, sedangkan Argentina sebelum ada pessi juga udah sering juara, makanya lahir di negara Portugal lebih susah juara daripada di Argentina soal","18","0","0"
"@ryomahendra1987 @SiaranBolaLive Yah masak Argentina yg lagi juara‚Ä¶?? Kan udah gak ada Messi","0","0","0"
"@KompasTV @Kiyai_MarufAmin Knp GK sekalian kyak Argentina aja pak. Jls JD juara. Kalau mau nyontoh orang itu skalian aja pak yg LBH baik ny. Jngn tanggung","0","0","0"
"@SamFerkyFers10 @SiaranBolaLive Baguslah Argentina selalu diremehkan, siap-siap 2026 Argentina lagi yang juara.","1","0","0"
"Sbg fans France gue udh 2 kali liat juara World Cup Sbg fans Italy gue baru 1 kali liat juara World Cup Tapi kalo seandainya gue fans Brazil,Jerman ato Argentina toh jga sama sama baru sekali jga kan liat juara World Cup Kok susah banget ya liat tim favorit 3 kali juara World Cup","0","0","0"
"Liga Indonesia cocok dihentikan sementara waktu","0","0","0"
"@catom_inside @travpan69 @choniby @SiaranBolaLive Masak tapi yg juara Argentina lagi sih??","1","0","0"
"@zenrs Tanda netijen mo minta nulis ttg Argentina juara itu kang wkwk","0","0","0"
"@kevinohario kaga punya duit anjaaaay","1","0","0"
"@achmadi_7 @TxtdariHI Udah all in portugal, argentina yg juara wkwkw makin gila","0","0","0"
"ChatGPT oleng dengan menyebut Cristiano Ronaldo pernah bermain di klub Ligue 1 üòÇ  https://t.co/KsQtlsovDD","0","0","0"
"@iIhamzada Tipikal kebanyakan fans Argentina gak diluar gak yang Indonesia‚Ä¶. Rata rata kenapa pada senggol bacok semua ya?? Apa karena mayoritas baru pada pertama kalinya liat Argentina juara World Cup dalam 36 tahun terakhir??","0","0","1"
"@Nugstriamdans @ainurohman Sama seperti argentina yang sebagaian penduduknya gak pingin juara pildun karena takut menutupi pemerintahannya yang lagi bobrok secara ekonomi","0","0","0"
"@idextratime sebenernya mau gimana pun juga argentina udah juara gua yang dukung prancis juga ga jadi masalah karna emang udah waktunya lionel messi angkat pialaü§û","0","0","0"
"anjai si bilingual  bahasa inggris dari ""4 juta orang tumpah ruah ke jalan saat pawai argentina juara"" adalah chaos üëç","0","0","0"
"@idextratime kalo gk terima Argentina juara ya suruh aja ulang laga finalnya wkwk.. kentara banget fans militan CR üòÇ","0","0","0"
"4 Orang dijajaran pelatih dan staf pelatih yang membuat Argentina ke final dan juara piala dunia qatar 2022   1. Lionel Scaloni.  Kepala Pelatih üî• 2. Pablo Aimar.     Asisten üî• 3. Roberto Ayala.  Asisten üî• 4. Walter Samuel. Asisten üî•  @afa @lioscaloni  https://t.co/B6x079erYU","0","1","3"
"@idextratime konspirasinya terlalu lebay dan halu, tp klo ada sdikit ada settingan spy argentina juara spertinya bisa jadi, krn ada bberapa moment bisa dipertanyakan spt diving di maria, penendang pinalti francis kayak sengaja membuang bola dan gampang di","0","0","0"
"@nagaa24 @masihkurang_ @idextratime Lah Pasaran lek2an alias 0-0 ngapain Pasang Argentina win.. Ya mending Pasang Argentina juara kecuali yang masang taruhan nya tolol kayak ente.. ü§£ü§£ü§£","2","0","0"
"Argentina Juara Settingan PGS EPS 2  https://t.co/QBRrD3GEo5 #WorldCup2022  #WorldcupQatar2022  #Argentina  #Messi  #GOATìÉµ","0","0","0"
"Banyak warganet yang memunculkan tuduhan mengenai gelaran Piala Dunia 2022 yang sudah diatur oleh FIFA agar Argentina juara.   https://t.co/1CWbdWSF2B","0","0","0"
"Juara Piala Dunia 2022, Argentina Dapat Bonus Ratusan Miliar Rupiah  https://t.co/BXqR6McrPI","0","1","1"
"@thoriqatuna1 Bahan gorengan basi. Kawan saya yang nasrani nyaman-nyaman saja setiap natal. Kita datang ke rumahnya, ngobrol sana-sini....topik masih agak hangat tentu  Argentina juara piala dunia hhhhheeee. Waktu lebaran begitu juga. Hari berikutnya olah","0","0","0"
"WC 2022 wis rampung, saiki sing ono kari bacodan sing ga masuk akal tekan warga konoha sing gaterimo argentina juara. Marai kemekel ü§£","1","0","0"
"@GOAL_ID Kesamaan dan perbedaan Argentina-Indonesia.  Argentina negara dgn hutang besar, tapi sepakbolanya juara dunia. Indonesia juga hutangnya makin besar, sepakbolanya bobrok.","0","0","0"
"@idextratime Argentina juara banggg, Ronaldo bisa apaa Bisa pulang kampung","0","0","0"
"@ngakakbingits @azmeeex @idextratime lawan termudah argen itu polandia yg parkir tank dam kroasia yg gk punya striker,  australia lebih greget dari mereka,  oh iya,  juara euro dibabat 3-0 sama argentina","1","0","8"
"@idextratime Ngapain anjing argentina ngabisin uang banyak banget buat juara piala dunia doang, mending kalo dipake buat perang. Kocak lu ah, diduga otak lu di taro chip pendeteksi micin karna tololü§£","0","0","0"
"Argentina memang Juara  https://t.co/6g71METANW","0","0","0"
"Argentina Berpesta Setelah Juara Piala Dunia 2022, Ada Pemain Bagi-Bagi Uang #Argentina  https://t.co/assXTL0SV7","0","0","0"
"@a1zen_hollow @idextratime Bener kayanya bakalan kaya gini gw liat di tiktok Messi juara aja fans Dodo pada bilang bersyukur lah dikasih wasit penalti karena tanpa itu Argentina ga akan menang","2","0","0"
"@idextratime lucu sekali, kalo banyak yg pasang argentina trus bandar bermain ya harusnya yg juara prancis kalo banyak lose bandar dpt cuan lebih banyak broo","0","0","0"
"Open Order Kaos Selebrasi Juara Piala Dunia Qatar 2022 Argentina. Stok sedikit saja.  Yang cepat dia dapat. üòÄ Minta langsung chat: wa. 081238742393. @ East Nusa Tenggara  https://t.co/73MiAIblMj","0","0","0"
"Disamping argentina keluar sebagai juara PD, ada harga jersey arab yg semakin naik üòÖ champion killer bro","0","0","0"
"@ZiiX469 @meddyDLuffy @idextratime Salah satu org yg iri Argentina juara","0","0","0"
"@zenrs + Jose Chamot jg y mang  Bagi saya skuad argentina 98-2008 ini misteri, semua lini pemain bagus semua, juara dunia U-20 4√ó di masa itu, juara olimpiade, tp g pernah dapet trophy apapun di level senior","0","0","0"
"@muloyoung @registaco Tim Amerika lainnya yg mana selain Brazil? Cuma 3 negara tim Amerika latin yg pernah juara, Uruguay 2x, Argentina 3x, Brazil 5x. Tim dari Eropa pun ga ada yg nyamain jumlah juara Brazil","0","0","0"
"Manajer Manchester City Pep Guardiola turut senang dengan keberhasilan Argentina juara Piala Dunia 2022. Sebab, Lionel Messi pantas mendapatkannya.  https://t.co/o22U7bSaom","0","3","23"
"Hanya di era JOKOWI Argentina bisa juara dunia Lagi setelah di era Armando Maradona  Effect #JokowiMesiMaradona jadi kunci team Tango","0","0","0"
"@therealbetjanda Nazaar mereka kalo Argentina juara","0","0","0"
"Lionel Scaloni: Dulu Dianggap Pelatih Aji Mumpung, Kini Sukses Bawa Argentina Juara Dunia  https://t.co/xm2wy3sDhn","0","0","0"
"@cheesyfreeze Argentina itu juara dunia sebagai master adu pinalti. Inti permainan mereka adalah permainan pikiran si emil martinez ini. Mungkin dia bangga dengan pencapaian itu dan pengen pamer ke mbappe ü§£  https://t.co/40BkEmjKWA","1","0","0"
"Manajer Manchester City Pep Guardiola turut senang dengan keberhasilan Argentina juara Piala Dunia 2022. Sebab, Lionel Messi pantas mendapatkannya.  https://t.co/GUjUJtJykQ","0","0","0"
"Manajer Manchester City Pep Guardiola turut senang dengan keberhasilan Argentina juara Piala Dunia 2022. Sebab, Lionel Messi pantas mendapatkannya.  https://t.co/GUjUJtsviQ","0","0","0"
"Manajer Manchester City Pep Guardiola turut senang dengan keberhasilan Argentina juara Piala Dunia 2022. Sebab, Lionel Messi pantas mendapatkannya.  https://t.co/bBr5W7CpMK","0","0","10"
"@idextratime Apapun yang kalian katakan tak akan merubah keadaan, Argentina tetap juara dunia.  https://t.co/8PhcfYKH2N","0","0","92"
"Bawa Argentina Juara Piala Dunia 2022, Wajah Lionel Messi Diusulkan Terpampang di Mata Uang Peso  https://t.co/r7g1q1FdUr","1","2","7"
"@thecasualultra @Muapaaa @dwigatot_ ternyata ini yg bikin argentina juara tot","0","0","0"
"Saya baca: Asyiiiiik argentina juara bola dunia","0","0","0"
"Seru bgt anjir ngeliat thread ini ü§£ pada kocak¬≤ bgt warga argentina rayain juara ü§£ü§£ü§£","0","0","0"
"Efek krisi politik Argentina, juara betul butul jadi bahan politik, standar nya bukan lg kesejahteraan masyarakat","0","0","0"
"Ini rill cuy..denger2 jg katanya 10 pemain Prancis selain mbappe sebenernya agen intelejen Argentina yg dididik sedari kecil jadi pemain pro buat memuluskan jalan Messi dan Argentina juara dunia ü§≠","0","0","0"
"@MaarifRafi @Ghifarikun1 @idextratime iya tapi yg juara mainnya kayak apa? wkwk spanyol 2010 ama 2012 jerman 2014 prancis 2018 italy euro 2020 ama kemarin argentina emang mainnya kayak gimana? kocak yg bisa lu kasi contoh cuma yunani doang awokwok itu luc","1","0","0"
"@kevinofgame @fachrulmci9 @ibnusw @Yudariza04 @dishopra @idextratime Konyol juga ente bilang standar..lha brazil juara dunia 5 kali terus argentina prancis jerman tiap wc juga gak mesti semifinal/final..gak ada standard2 an negara negara lain juga punya s","2","0","0"
"Ricuh Perayaan Kemenangan Argentina Juara Piala Dunia di Buenos Aires  https://t.co/N2o867UelX","0","0","0"
"Janji Messi Jika Juara : Saya Main Sampai Piala Dunia 2026!  #MessiìÉµ #Argentina #ArgentinaVsFrance #LionelMessi #WorldcupQatar2022 #PialaDunia #Qatar2022 #QatarWorldCup2022 #WorldCup #PialaDunia2022 #WorldCup2022 #FIFAWorldCupQatar2022    https://t.co/oDcynDFUC8","0","0","0"
"@idextratime Lama lama banyak yg gila karena frustasi liat argentina juara wkwk","0","0","0"
"@kuchapippepe @MaarifRafi @Ghifarikun1 @idextratime Tapi di pildun kemaren banyak yang make strategi bertahan + counter attack. Dan hasilnya argentina juara.","0","0","0"
"oh Argentina jadi juara, palingan tuh timnas cepat atw lambat akan bayar tumbal pesugihanny. gaabeda jauh lah sama tim kebanggaan mereka yg barca itu wkwkwk","0","0","0"
"banyak yang masang argentina &gt; argen dibuat juara &gt; bandar menang besar  logika tolol","1","0","0"
"@idextratime Biarpun aku pendukung Argentina, informasi ini sangat valid. Aku kenal dengan kelompok bandar dan bersaksi sogokan itu ada. Tapi Dybala menolak sehingga membuat Scaloni menggantinya dengan Julian walau dia minim pengalaman di turnamen besar.","0","0","1"
"@EbelKemil @FaktaSepakbola iya lah FIFA kan bantu Argentina buat menyelenggarakan pildun broh, fans dodo ga pernah juara dunia gausah bacott yee","0","0","0"
"@Apih02 @muhshosyakhu @gueCity @Bolanet Aku yang murni fans cristiano aja bangga melihat messi juara bang dan argentina, karena mereka pantas dan layak","0","0","0"
"@theflankerID @FIFAWorldCup Argentina yang juara aja gak keberatan, kenapa tifosi Indonesia yang timnasnya juara AFF aja susah pada keberatan??","1","0","0"
"@BroadcastBola Capek di wakanda di demo terus,gua ikut Argentina aja so pasti juaraü§£ü§£ü§£  https://t.co/yYxK865D4s","0","0","0"
"@idextratime Kocak, judi bola online mah biasanya cuma 2x45 menit ga sampe extra time apalagi penalti. Kek kasusnya si Drake, dia pegang argentina menang tapi di waktu normal, walaupun argentina juara tapi Drake tetep kalah krn pas waktu normal cuma imban","0","0","0"
